"word",synset_id,"pos"
"વદનાર",12105,"NOUN"
"બોલનાર",12105,"NOUN"
"નિર્ણય",12108,"NOUN"
"ફેંસલો",12108,"NOUN"
"નિવેડો",12108,"NOUN"
"ચુકાદો",12108,"NOUN"
"નિકાલ",12108,"NOUN"
"તોડ",12108,"NOUN"
"લાજ",12110,"ADJECTIVE"
"ઘૂંઘટ",12110,"ADJECTIVE"
"ઘૂંમટો",12110,"ADJECTIVE"
"ઘૂંઘટો",12110,"ADJECTIVE"
"મુખત્રાણ",12110,"ADJECTIVE"
"બુરખો",12110,"ADJECTIVE"
"સીડી",12112,"NOUN"
"દાદર",12112,"NOUN"
"નિસરણી",12112,"NOUN"
"અધિરોહિણી",12112,"NOUN"
"સૂર્યમુખી",12114,"NOUN"
"સૂરજમુખી",12114,"NOUN"
"અર્કપુષ્પી",12114,"NOUN"
"સૂર્યાસ્ત",12115,"NOUN"
"સૂરજનું_આથમવું_તે",12115,"NOUN"
"સૂર્યાસ્ત",12116,"NOUN"
"સૂર્યોદય",12117,"NOUN"
"સાચું",12118,"ADJECTIVE"
"ખરૂં",12118,"ADJECTIVE"
"સત્ય",12118,"ADJECTIVE"
"વાસ્તવિક",12118,"ADJECTIVE"
"યથાર્થ",12118,"ADJECTIVE"
"યોગ્ય",12118,"ADJECTIVE"
"બરાબર",12118,"ADJECTIVE"
"અસલ",12118,"ADJECTIVE"
"પથ્ય",12120,"NOUN"
"કરી",12120,"NOUN"
"પરહેજી",12120,"NOUN"
"પિચ્છ",12123,"NOUN"
"પીછું",12123,"NOUN"
"પીછ",12123,"NOUN"
"સંયત",12125,"ADJECTIVE"
"સંયમવાળું",12125,"ADJECTIVE"
"બદ્ધ",12125,"ADJECTIVE"
"સંયત",12126,"ADJECTIVE"
"સંયમી",12126,"ADJECTIVE"
"નિગ્રહી",12126,"ADJECTIVE"
"દમન_કરનાર",12126,"ADJECTIVE"
"લીલું",12127,"ADJECTIVE"
"હરિત",12127,"ADJECTIVE"
"બૂટ",12132,"NOUN"
"બુટ્ટી",12132,"NOUN"
"લાળી",12132,"NOUN"
"લોલકી",12132,"NOUN"
"લોલક",12132,"NOUN"
"કર્ણપાલી",12132,"NOUN"
"કર્ણલતા",12132,"NOUN"
"કર્ણલતિકા",12132,"NOUN"
"નિપટાવવું",12133,"NOUN"
"પૂરું_કરવું",12133,"NOUN"
"પતાવવું",12133,"NOUN"
"વ્યૂહ",12134,"NOUN"
"મોરચો",12134,"NOUN"
"ગોઠવણ",12134,"NOUN"
"રાજપત્રિત",12135,"ADJECTIVE"
"મહિમાવાન",12138,"ADJECTIVE"
"મહિમાવાળું",12138,"ADJECTIVE"
"શૈલી",12139,"NOUN"
"રીત",12139,"NOUN"
"ઢબ",12139,"NOUN"
"પધ્ધતિ",12139,"NOUN"
"તરેહ",12139,"NOUN"
"છટા",12139,"NOUN"
"પુનર્વસન",12140,"NOUN"
"પુનર્વાસન",12140,"NOUN"
"પુનર્વસવાટ",12140,"NOUN"
"પૃષ્ઠભૂમિ",12142,"NOUN"
"પૃષ્ઠભૂ",12142,"NOUN"
"પૃષ્ઠભૂમિ",12143,"NOUN"
"પૃષ્ઠ-ભૂમિ",12143,"NOUN"
"યાદ",12145,"NOUN"
"સ્મરણ",12145,"NOUN"
"સ્મૃતિ",12145,"NOUN"
"સંસ્મરણ",12145,"NOUN"
"અનુબોધન",12145,"NOUN"
"જીપ",12148,"NOUN"
"ક્રિયા",12149,"NOUN"
"પ્રક્રિયા",12149,"NOUN"
"અક્ષાંશ",12150,"NOUN"
"દક્ષિણી_ગોળાર્ધ",12152,"NOUN"
"દક્ષિણ_ગોળાર્ધ",12152,"NOUN"
"ગોળાર્ધ",12153,"NOUN"
"ગોલાર્ધ",12153,"NOUN"
"પ્રતિપાદન",12155,"NOUN"
"પ્રમાણપૂર્વક",12155,"NOUN"
"પ્રમાણભૂત",12155,"NOUN"
"પ્રમાણ",12155,"NOUN"
"ગૃહરક્ષક",12162,"NOUN"
"હોમગાર્ડ",12162,"NOUN"
"અપુત્ર",12164,"ADJECTIVE"
"અપ્રજ",12164,"ADJECTIVE"
"સંતતિ_રહિત",12164,"ADJECTIVE"
"નિભાવવું",12166,"VERB"
"અદા_કરવું",12166,"VERB"
"વિચારવું",12172,"VERB"
"વિચાર_કરવો",12172,"VERB"
"જોવું",12172,"VERB"
"સોચવું",12172,"VERB"
"સમાપ્ત_થવું",12186,"VERB"
"ખતમ_થવી",12186,"VERB"
"ખત્મ_થવી",12186,"VERB"
"ખલાસ_થવી",12186,"VERB"
"પૂરું_થવું",12187,"VERB"
"ઊઠી_જવું",12187,"VERB"
"સમાપ્ત_થવું",12187,"VERB"
"નીકળવું",12188,"VERB"
"નીકળવી",12188,"VERB"
"ઉપસવું",12188,"VERB"
"મસ્ત",12191,"VERB"
"મદમાતું",12191,"VERB"
"ઉન્મત્ત",12191,"VERB"
"રમાડવું",12200,"VERB"
"ખેલાવવું",12200,"VERB"
"કૂટ",12204,"NOUN"
"સાંકેતિક_કે_સંકેત_શબ્દ",12204,"NOUN"
"સેવવું",12208,"VERB"
"ભજવું",12208,"VERB"
"કવચ",12209,"NOUN"
"ચોલ",12209,"NOUN"
"આવરણ",12209,"NOUN"
"કોચલું",12209,"NOUN"
"અકવચ",12215,"ADJECTIVE"
"બખતર_વિનાનું",12215,"ADJECTIVE"
"કવચહીન",12217,"ADJECTIVE"
"અનાવરણ",12217,"ADJECTIVE"
"સમજવું",12221,"VERB"
"જાણવું",12221,"VERB"
"સમજણ",12221,"VERB"
"સમજવું",12222,"VERB"
"સમજી_શકવું",12222,"VERB"
"જાણવું",12222,"VERB"
"ઓળખવું",12222,"VERB"
"સમજવું",12223,"VERB"
"રોકવું",12225,"VERB"
"રોકી_દેવું",12225,"VERB"
"અટકાવવું",12225,"VERB"
"આંતરવું",12225,"VERB"
"અટકાવું",12226,"VERB"
"અટકાવવું",12226,"VERB"
"રોકવું",12226,"VERB"
"રોકવું",12228,"VERB"
"આરક્ષિત_કરવું",12228,"VERB"
"અનામત",12228,"VERB"
"રિઝર્વ્ડ",12228,"VERB"
"ખાળવું",12229,"VERB"
"રોકવું",12229,"VERB"
"રોકી_રાખવું",12229,"VERB"
"રોકી_લેવું",12229,"VERB"
"ખોલવું",12232,"VERB"
"છોડવું",12232,"VERB"
"ઉઘાડું_પાડવું",12233,"VERB"
"ખોલવું",12233,"VERB"
"ખુલ્લું_પાડવું",12233,"VERB"
"ભાંડો_ફૂટવો",12233,"VERB"
"પર્દાફાશ",12233,"VERB"
"પર્દફાશ_કરવો",12233,"VERB"
"બેનકાબ",12233,"VERB"
"બેનકાબ_કરવું",12233,"VERB"
"ખોલવું",12234,"VERB"
"શરૂ_કરવું",12234,"VERB"
"પ્રેરિત",12237,"VERB"
"પ્રેરિત_કરવું",12237,"VERB"
"ખોલવું",12238,"VERB"
"અલગ_કરવું",12238,"VERB"
"ઉઘાડવું",12238,"VERB"
"ખૂલવું",12239,"VERB"
"ખૂલી_જવું",12239,"VERB"
"મલાશય",12243,"NOUN"
"રૅક્ટમ",12243,"NOUN"
"મલાહારી",12243,"NOUN"
"સમજાવું",12250,"VERB"
"સમજાવવું",12250,"VERB"
"નર્સ",12251,"NOUN"
"સિસ્ટર",12251,"NOUN"
"પરિચારિકા",12251,"NOUN"
"તરસ્યું",12252,"ADJECTIVE"
"પ્યાસું",12252,"ADJECTIVE"
"પિપાસુ",12252,"ADJECTIVE"
"તરસવાળું",12252,"ADJECTIVE"
"તૃષિત",12252,"ADJECTIVE"
"તૃષાવાળું",12252,"ADJECTIVE"
"સાધન",12263,"NOUN"
"સિદ્ધિ",12263,"NOUN"
"સાધવું_તે",12263,"NOUN"
"ઉચ્ચારિત",12264,"ADJECTIVE"
"ઉચ્ચારેલું",12264,"ADJECTIVE"
"મૌખિક",12264,"ADJECTIVE"
"બોલેલું",12264,"ADJECTIVE"
"અભિવ્યક્ત",12264,"ADJECTIVE"
"ઉલ્લેખનીય",12265,"ADJECTIVE"
"ઉલ્લેખ્ય",12265,"ADJECTIVE"
"ઉલ્લેખપાત્ર",12265,"ADJECTIVE"
"ઉલ્લેખવા_જેવું",12265,"ADJECTIVE"
"ઉલ્લેખિત",12266,"ADJECTIVE"
"કથિત",12266,"ADJECTIVE"
"રામાયણ",12267,"NOUN"
"વાલ્મીકિ_રામાયણ",12267,"NOUN"
"દિન-પ્રતિદિન",12269,"ADVERB"
"રોજબરોજ",12269,"ADVERB"
"પ્રતિદિન",12269,"ADVERB"
"દરરોજ",12269,"ADVERB"
"હમેશ",12269,"ADVERB"
"રોજરોજ_દિન-બદિન",12269,"ADVERB"
"હરરોજ",12269,"ADVERB"
"અભિનંદનીય",12271,"ADJECTIVE"
"અભિનંદ્ય",12271,"ADJECTIVE"
"બહિર-અંગ",12276,"NOUN"
"બહિરંગ",12276,"NOUN"
"બાહ્યાંગ",12276,"NOUN"
"બહારનું_અંગ",12276,"NOUN"
"મંદિર",12277,"NOUN"
"દેવાલય",12277,"NOUN"
"કોરિયા",12281,"NOUN"
"મંથન",12285,"NOUN"
"અવગાહન",12285,"NOUN"
"ભૂમધ્યસાગર",12289,"NOUN"
"ભૂમધ્ય_સમુદ્ર",12289,"NOUN"
"હિન્દમહાસાગર",12290,"NOUN"
"હિંદમહાસાગર",12290,"NOUN"
"એટલાંટિક_મહાસાગર",12291,"NOUN"
"એટલાંટિક",12291,"NOUN"
"આર્કટિક_મહાસાગર",12293,"NOUN"
"આર્કટિક",12293,"NOUN"
"હિમકણ",12295,"NOUN"
"તુષારકણ",12295,"NOUN"
"હિમ-કણ",12295,"NOUN"
"તુષાર-કણ",12295,"NOUN"
"અવશ્યાય",12295,"NOUN"
"મંદબુદ્ધિ",12300,"ADJECTIVE"
"મંદમતિ",12300,"ADJECTIVE"
"કમઅક્કલ",12300,"ADJECTIVE"
"ઓછી_અક્કલ",12300,"ADJECTIVE"
"ઝંઝા",12308,"NOUN"
"ઝંઝાવાત",12308,"NOUN"
"વંટોળિયો",12308,"NOUN"
"મુશળધાર_વરસાદ",12308,"NOUN"
"વરસાદની_ઝડી",12308,"NOUN"
"ઝંઝા",12309,"ADJECTIVE"
"ઝંઝાવાત",12309,"ADJECTIVE"
"ઝંઝાનિલ",12309,"ADJECTIVE"
"પ્રચંડ",12309,"ADJECTIVE"
"શોખી",12312,"ADJECTIVE"
"શોખીન",12312,"ADJECTIVE"
"શોખીલું",12312,"ADJECTIVE"
"કુલ",12313,"ADJECTIVE"
"સંપૂર્ણ",12313,"ADJECTIVE"
"પૂરું",12313,"ADJECTIVE"
"સમસ્ત",12313,"ADJECTIVE"
"સમગ્ર",12313,"ADJECTIVE"
"બધું",12313,"ADJECTIVE"
"તમામ",12313,"ADJECTIVE"
"સઘળું",12313,"ADJECTIVE"
"સમ",12313,"ADJECTIVE"
"એકંદર",12313,"ADJECTIVE"
"આખું",12313,"ADJECTIVE"
"પરિપૂર્ણ",12313,"ADJECTIVE"
"સકળ",12313,"ADJECTIVE"
"સીધે-સીધું",12314,"ADVERB"
"સીધું",12314,"ADVERB"
"સીધે-સીધું",12315,"ADVERB"
"સીધું",12315,"ADVERB"
"સીધી",12316,"ADVERB"
"સીધી_રીતે",12316,"ADVERB"
"નરમાશથી",12316,"ADVERB"
"નિયમ",12318,"NOUN"
"ધારો",12318,"NOUN"
"કાયદો",12318,"NOUN"
"અટકવું",12319,"VERB"
"ફસાવું",12319,"VERB"
"સપડાવું",12319,"VERB"
"ભરાવું",12319,"VERB"
"જોડાવું",12323,"VERB"
"મંડવું",12323,"VERB"
"લાગવું",12323,"VERB"
"ડટવું",12323,"VERB"
"ઘંટી",12325,"NOUN"
"ચક્કી",12325,"NOUN"
"જાંત",12325,"NOUN"
"અવઘટ્ટ",12325,"NOUN"
"ઉતાર",12338,"NOUN"
"ઘટાવ",12338,"NOUN"
"ઘટાડો",12338,"NOUN"
"કમી",12338,"NOUN"
"ન્યૂનતા",12338,"NOUN"
"અપકર્ષણ",12338,"NOUN"
"ગિરાવર",12338,"NOUN"
"અવરોહ",12338,"NOUN"
"ગોળ",12340,"ADJECTIVE"
"વર્તુળ",12340,"ADJECTIVE"
"ચક્રાકાર",12340,"ADJECTIVE"
"ચંદ્રાકાર",12340,"ADJECTIVE"
"વર્તુળાકાર",12340,"ADJECTIVE"
"ગોળાકાર",12340,"ADJECTIVE"
"ગોળ",12341,"ADJECTIVE"
"ગોળાકાર",12341,"ADJECTIVE"
"ગોળાઈ",12341,"ADJECTIVE"
"ગોળાકૃતિ",12341,"ADJECTIVE"
"આધાર",12343,"NOUN"
"રૂ",12346,"NOUN"
"તૂલ",12346,"NOUN"
"બાષ્પીભૂત",12349,"ADJECTIVE"
"બાષ્પશીલ",12349,"ADJECTIVE"
"બાષ્પીભવન",12350,"NOUN"
"અસંયુક્ત",12353,"ADJECTIVE"
"અલગ",12353,"ADJECTIVE"
"અજોડ",12353,"ADJECTIVE"
"જુદું",12353,"ADJECTIVE"
"અસંયોજિત",12353,"ADJECTIVE"
"અસંયુત",12353,"ADJECTIVE"
"અસંબધ્ધ",12353,"ADJECTIVE"
"અજુડ",12353,"ADJECTIVE"
"પૃથક",12353,"ADJECTIVE"
"અશ્લિષ્ટ",12353,"ADJECTIVE"
"અયુત",12353,"ADJECTIVE"
"અસંગ",12353,"ADJECTIVE"
"અસંલગ્ન",12353,"ADJECTIVE"
"અસંશ્લિષ્ટ",12353,"ADJECTIVE"
"અસંસક્ત",12353,"ADJECTIVE"
"અસંહત",12353,"ADJECTIVE"
"અસંસૃષ્ટ",12353,"ADJECTIVE"
"હિતકર",12355,"ADJECTIVE"
"શ્રેયસ્કર",12355,"ADJECTIVE"
"કલ્યાણકારક",12355,"ADJECTIVE"
"શુભકારક",12355,"ADJECTIVE"
"બહેન",12359,"NOUN"
"બેન",12359,"NOUN"
"બહેનશ્રી",12359,"NOUN"
"ખાનપાન",12360,"NOUN"
"ખાન-પાન",12360,"NOUN"
"ખાવું-પીવું",12360,"NOUN"
"રહેણીકરણી",12361,"NOUN"
"રહેણી-કરણી",12361,"NOUN"
"વર્તન",12361,"NOUN"
"રીતભાત",12361,"NOUN"
"રહનસહન",12361,"NOUN"
"રહન-_સહન",12361,"NOUN"
"ક્યારેય",12368,"ADVERB"
"કદી_પણ",12368,"ADVERB"
"કદાપિ",12368,"ADVERB"
"હરગિજ",12368,"ADVERB"
"કદાચિત્",12368,"ADVERB"
"કમરબંધ",12372,"NOUN"
"કમરપટો",12372,"NOUN"
"કટિબંધ",12372,"NOUN"
"કૂચ",12377,"NOUN"
"કદમચાલ",12377,"NOUN"
"પ્રયાણ",12377,"NOUN"
"માર્ચ",12377,"NOUN"
"સંયમિત",12381,"ADJECTIVE"
"સંયમવાળું",12381,"ADJECTIVE"
"ક્રેન",12383,"NOUN"
"અપવાહક",12383,"NOUN"
"ગૃધ્રયંત્ર",12383,"NOUN"
"આપોઆપ",12384,"ADVERB"
"આપમેળે",12384,"ADVERB"
"મેળે",12384,"ADVERB"
"મેળેમેળે",12384,"ADVERB"
"સ્વત",12384,"ADVERB"
"પોતે",12384,"ADVERB"
"પંડે",12384,"ADVERB"
"જાતે",12384,"ADVERB"
"સ્વયં",12384,"ADVERB"
"એની_મેળે",12384,"ADVERB"
"શાકભાજી",12396,"NOUN"
"તરકારી",12396,"NOUN"
"સાલન",12396,"NOUN"
"બેઠક",12399,"NOUN"
"બેસવાની_જગા",12399,"NOUN"
"આસન",12399,"NOUN"
"રાજદ્રોહી",12407,"NOUN"
"માતૃ",12408,"NOUN"
"માતા",12408,"NOUN"
"મા",12408,"NOUN"
"જનની",12408,"NOUN"
"મૈયા",12408,"NOUN"
"અમ્મા",12408,"NOUN"
"અમ્માજી",12408,"NOUN"
"અંબા",12408,"NOUN"
"બ્લડગૃપ",12423,"NOUN"
"રક્ત-વર્ગ",12423,"NOUN"
"કોલમ",12427,"NOUN"
"અખંડીતતા",12430,"NOUN"
"અખંડતા",12430,"NOUN"
"અખંડત્વ",12430,"NOUN"
"સમગ્રતા",12430,"NOUN"
"અખંડપણું",12430,"NOUN"
"તાજગી",12431,"NOUN"
"તાજાપણું",12431,"NOUN"
"તાજગીભર્યું",12431,"NOUN"
"તાજગીદાર",12431,"NOUN"
"રૂપઘટક",12434,"NOUN"
"માનવું",12436,"VERB"
"ધારી_લેવું",12436,"VERB"
"કલ્પના_કરવી",12436,"VERB"
"માનવું",12437,"VERB"
"માનવું",12438,"VERB"
"સ્વીકારવું",12438,"VERB"
"રોકાવું",12441,"VERB"
"રહેવું",12441,"VERB"
"ઉતરવું",12441,"VERB"
"ટકવું",12441,"VERB"
"રહી_જવું",12442,"VERB"
"અટકવું",12442,"VERB"
"રહેવું",12445,"VERB"
"રહી_જવું",12445,"VERB"
"દાબી_દેવું",12446,"VERB"
"ઢાંકવું",12446,"VERB"
"ભાંગવું",12448,"VERB"
"તૂટવું",12448,"VERB"
"છૂટી_જવું",12448,"VERB"
"છુટવું",12450,"VERB"
"મુક્ત_થવું",12450,"VERB"
"નીકળવું",12450,"VERB"
"મૃત્યુદર",12451,"NOUN"
"મરણ-દર",12451,"NOUN"
"મૃત્યુનું_પ્રમાણ",12451,"NOUN"
"જન્મદર",12452,"NOUN"
"જન્મનું_પ્રમાણ",12452,"NOUN"
"લિપિ",12466,"NOUN"
"લખાણ",12466,"NOUN"
"લખવું",12466,"NOUN"
"સાંદ્રતા",12467,"NOUN"
"સાંદ્રત્વ",12467,"NOUN"
"સાન્દ્રતા",12467,"NOUN"
"રાજદ્રોહ",12468,"NOUN"
"રાજદ્રોહી",12469,"ADJECTIVE"
"ઊનું",12470,"VERB"
"ઉષ્ણ",12470,"VERB"
"ગરમ",12470,"VERB"
"ગરમ_કરવું",12470,"VERB"
"અપરાધિક",12471,"ADJECTIVE"
"આપરાધિક",12472,"ADJECTIVE"
"રોપવું",12476,"VERB"
"વાવવું",12476,"VERB"
"રોપણી_કરવી",12476,"VERB"
"ફળદાયક",12477,"ADJECTIVE"
"ફળદાયી",12477,"ADJECTIVE"
"ફલપ્રદ",12477,"ADJECTIVE"
"ફળદ",12477,"ADJECTIVE"
"પંડાલ",12478,"NOUN"
"સમિયાણો",12478,"NOUN"
"માંડવો",12478,"NOUN"
"સૂત્રધાર",12479,"NOUN"
"સૂત્રધર",12479,"NOUN"
"ભયભીત",12493,"ADJECTIVE"
"ક્ષુબ્ધ",12493,"ADJECTIVE"
"વ્યાકુળ",12493,"ADJECTIVE"
"વ્યગ્ર",12493,"ADJECTIVE"
"સંભ્રાંત",12493,"ADJECTIVE"
"ગભરાયેલું",12493,"ADJECTIVE"
"પ્રકાશ્ય",12495,"ADJECTIVE"
"પ્રકાશનીય",12495,"ADJECTIVE"
"ચેપી",12496,"ADJECTIVE"
"સંક્રામક",12496,"ADJECTIVE"
"સંક્રામી",12496,"ADJECTIVE"
"સ્પર્શજન્ય",12496,"ADJECTIVE"
"આવવું",12501,"VERB"
"ચિંતા",12508,"VERB"
"ફિકર",12508,"VERB"
"વ્યગ્રતા",12508,"VERB"
"ચિંતા_થવી",12508,"VERB"
"ચિંતા_હોવી",12508,"VERB"
"તૂટવું",12515,"VERB"
"ટૂટવું",12515,"VERB"
"ઓછું_થવું",12515,"VERB"
"કમી_થવું",12515,"VERB"
"ટૂટવું",12516,"VERB"
"તૂટવું",12516,"VERB"
"તૂટી_જવું",12516,"VERB"
"ભાંગવું",12516,"VERB"
"ભાગલા_પડવા",12516,"VERB"
"તૂટવું",12522,"VERB"
"તૂટી_જવું",12522,"VERB"
"ભાંગી_જવું",12522,"VERB"
"ભેદ્ય",12525,"ADJECTIVE"
"ભેદનીય",12525,"ADJECTIVE"
"ભેદવા_યોગ્ય",12525,"ADJECTIVE"
"હિન્દી",12530,"ADJECTIVE"
"હિંદી",12530,"ADJECTIVE"
"લેખ",12534,"NOUN"
"લખાણ",12534,"NOUN"
"લખેલું_તે",12534,"NOUN"
"બેટરી",12537,"NOUN"
"ટોર્ચ",12537,"NOUN"
"દીપિકા",12537,"NOUN"
"હોકાયંત્ર",12550,"NOUN"
"હોકા",12550,"NOUN"
"ધ્રુકાંટો",12550,"NOUN"
"માલમી_હોકો",12550,"NOUN"
"મચ્છ_યંત્ર",12550,"NOUN"
"મત્સ્ય_યંત્ર",12550,"NOUN"
"બેદખલ",12552,"ADJECTIVE"
"અધિકારચ્યુત",12552,"ADJECTIVE"
"અનધિકૃત",12552,"ADJECTIVE"
"રદબાતલ",12552,"ADJECTIVE"
"નાસ્તિક્તા",12557,"NOUN"
"નાસ્તિક્ય",12557,"NOUN"
"નાસ્તિકત્વ",12557,"NOUN"
"નાસ્તિકપણું",12557,"NOUN"
"ૐ",12558,"NOUN"
"ૐકાર",12558,"NOUN"
"ઓમ",12558,"NOUN"
"પ્રણવ",12558,"NOUN"
"પ્રણવ_મંત્ર",12558,"NOUN"
"ઓમકાર_મંત્ર",12558,"NOUN"
"પનવ",12558,"NOUN"
"સ્થાપના",12572,"NOUN"
"સ્થાપન",12572,"NOUN"
"આરોપણ",12572,"NOUN"
"સ્થાપવું",12572,"NOUN"
"પ્રતિષ્ઠાન",12572,"NOUN"
"અવસ્થાપન",12572,"NOUN"
"આધાન",12572,"NOUN"
"આસ્થાપન",12572,"NOUN"
"રોમાંચિત",12577,"ADJECTIVE"
"રોમાંચ",12577,"ADJECTIVE"
"રોમોદ્ગાર",12577,"ADJECTIVE"
"રોમહર્ષણ",12577,"ADJECTIVE"
"રોમાંચિત",12578,"ADJECTIVE"
"પુલકિત",12578,"ADJECTIVE"
"રોમહર્ષિત",12578,"ADJECTIVE"
"રોમાંચકારી",12579,"ADJECTIVE"
"રોમહર્ષ",12579,"ADJECTIVE"
"રોમાંચક",12579,"ADJECTIVE"
"લોમહર્ષ",12579,"ADJECTIVE"
"લોમહર્ષક",12579,"ADJECTIVE"
"રોમાંચ",12580,"NOUN"
"પુલક",12580,"NOUN"
"પુલકિત",12580,"NOUN"
"લોમહર્ષ",12580,"NOUN"
"રોમોદ્ગાર",12580,"NOUN"
"મંડળ",12584,"NOUN"
"મંડલ",12584,"NOUN"
"ગોળ_ઘેરાવ",12584,"NOUN"
"કૂંડાળું",12584,"NOUN"
"પરિધિ",12584,"NOUN"
"જીવંત",12588,"ADJECTIVE"
"સજીવ",12588,"ADJECTIVE"
"પ્રાણવાન",12588,"ADJECTIVE"
"પરિધિ",12589,"NOUN"
"કક્ષા",12589,"NOUN"
"ચક્કર",12589,"NOUN"
"વર્તુળ",12589,"NOUN"
"ઘેરાવો",12589,"NOUN"
"પરિધિ",12590,"NOUN"
"મંડળ",12590,"NOUN"
"મંડલ",12590,"NOUN"
"વર્તુળનો_ઘેરાવો",12590,"NOUN"
"પંક્તિ",12592,"NOUN"
"લાઇન",12592,"NOUN"
"આલિ",12592,"NOUN"
"લીટી",12592,"NOUN"
"નીકળવું",12593,"VERB"
"બહાર_આવવું",12593,"VERB"
"નિર્ગત_થવું",12593,"VERB"
"નીકળવું",12594,"VERB"
"અલગ_થવું",12594,"VERB"
"પૃથક_થવું",12594,"VERB"
"તૂટવું",12594,"VERB"
"ઉખડવું",12594,"VERB"
"ઉકલવું",12594,"VERB"
"નીકળવું",12595,"VERB"
"પ્રાદુર્ભાવ_થવો",12595,"VERB"
"આવિર્ભાવ",12595,"VERB"
"ઉત્પન્ન_થવું",12595,"VERB"
"ઉત્પત્તિ_થવી",12595,"VERB"
"ઊગમ_થવો",12595,"VERB"
"પ્રાકટય_થવું",12595,"VERB"
"પ્રગટ",12596,"VERB"
"પ્રકટ",12596,"VERB"
"પ્રકાશિત_થવું",12596,"VERB"
"નીકળવું",12597,"VERB"
"સાબિત_થવું",12597,"VERB"
"સિદ્ધ_થવું",12597,"VERB"
"પુરવાર_થવું",12597,"VERB"
"ઠરવું",12597,"VERB"
"નીકળવું",12598,"VERB"
"ઊગવું",12605,"VERB"
"ફૂટવું",12605,"VERB"
"ઊગી_નીકળવું",12605,"VERB"
"અરાજક",12622,"ADJECTIVE"
"રાજા_વિનાનું",12622,"ADJECTIVE"
"વ્યંગ",12626,"NOUN"
"વક્રોક્તિ",12626,"NOUN"
"વ્યંગ્ય",12626,"NOUN"
"કટાક્ષ",12626,"NOUN"
"મશ્કરી",12626,"NOUN"
"વાગ્બાણ",12626,"NOUN"
"સમાધિ",12627,"NOUN"
"સાહિત્યિક",12630,"ADJECTIVE"
"નીરવ",12632,"ADJECTIVE"
"નિરવ",12632,"ADJECTIVE"
"રવરહિત",12632,"ADJECTIVE"
"નિ",12632,"ADJECTIVE"
"શબ્દરહિત",12632,"ADJECTIVE"
"અઘોષ",12632,"ADJECTIVE"
"અશબ્દ",12632,"ADJECTIVE"
"શબ્દહીન",12632,"ADJECTIVE"
"ત્યાગી",12633,"ADJECTIVE"
"સંન્યાસી",12633,"ADJECTIVE"
"વિરક્ત",12633,"ADJECTIVE"
"વૈરાગી",12633,"ADJECTIVE"
"અપાશ્રિત",12633,"ADJECTIVE"
"ત્રિકોણ",12635,"NOUN"
"ત્રિભુજ",12635,"NOUN"
"ત્રિકોણાકાર",12636,"ADJECTIVE"
"ત્રિભુજાકાર",12636,"ADJECTIVE"
"ત્રિકોણીય",12636,"ADJECTIVE"
"ત્રિકોણ",12636,"ADJECTIVE"
"ત્રિભુજક્ષેત્ર",12636,"ADJECTIVE"
"સંકીર્ણતા",12639,"NOUN"
"સંકડાશ",12639,"NOUN"
"સંકીર્ણત્વ",12639,"NOUN"
"સંકીર્ણતા",12640,"NOUN"
"સંકુચિતતા",12640,"NOUN"
"સંકરણ",12641,"NOUN"
"મિશ્રણ",12641,"NOUN"
"સંકરત્વ",12641,"NOUN"
"સંકરપણું",12641,"NOUN"
"સંકરજ",12641,"NOUN"
"સંકરિત",12644,"ADJECTIVE"
"વર્ણ_સંકર",12644,"ADJECTIVE"
"સંકલન",12645,"NOUN"
"સંગ્રહ",12645,"NOUN"
"સંગ્રહ",12646,"NOUN"
"સંકલન",12646,"NOUN"
"શા_માટે",12649,"ADVERB"
"કેમ",12649,"ADVERB"
"શાથી",12649,"ADVERB"
"શા_સારું",12649,"ADVERB"
"કેવી_રીતે",12651,"ADVERB"
"શી_રીતે",12651,"ADVERB"
"કેમનું",12651,"ADVERB"
"નિકટતા",12652,"NOUN"
"સામીપ્ય",12652,"NOUN"
"સમીપતા",12652,"NOUN"
"સાનિધ્ય",12652,"NOUN"
"સાંનિધ્ય",12652,"NOUN"
"નિકટત્વ",12652,"NOUN"
"અવ્યવધાન",12652,"NOUN"
"નજીકપણું",12652,"NOUN"
"સંનિધિ",12652,"NOUN"
"સંચાલન",12653,"NOUN"
"સંચાલન",12654,"NOUN"
"જરૂરતમંદ",12655,"ADJECTIVE"
"જરૂરમન્દ",12655,"ADJECTIVE"
"ચીસ",12656,"NOUN"
"ચીત્કાર",12656,"NOUN"
"ચિત્કાર",12656,"NOUN"
"કર્મી",12659,"NOUN"
"કર્તા",12659,"NOUN"
"કરતા",12659,"NOUN"
"કરનાર",12659,"NOUN"
"વિશ્વસનીયતા",12660,"NOUN"
"ભરોસાપાત્રપણું",12660,"NOUN"
"વિશ્વાસપાત્રતા",12660,"NOUN"
"મંદી",12664,"NOUN"
"સસ્તાઈ",12664,"NOUN"
"મઠાર",12664,"NOUN"
"પ્રભાવશૂન્યતા",12668,"NOUN"
"પ્રભાવહીનતા",12668,"NOUN"
"નાટકીય",12669,"ADJECTIVE"
"દસકો",12673,"NOUN"
"દશક",12673,"NOUN"
"દાયકો",12673,"NOUN"
"બોલવું",12680,"VERB"
"અવાજ_કરવો",12680,"VERB"
"શબ્દ_કાઢવો",12680,"VERB"
"કહેવું",12681,"VERB"
"બોલવું",12681,"VERB"
